  0.549000000000E-01  0.199429494446E+01  0.814782348743E-01  0.814782349924E-01  0.203695587186E+01
  0.559000000000E-01  0.199416423682E+01  0.815346384317E-01  0.815346385525E-01  0.203836596079E+01
  0.569000000000E-01  0.199403243047E+01  0.815920447592E-01  0.815920448827E-01  0.203980111898E+01
  0.579000000000E-01  0.199389951669E+01  0.816504505563E-01  0.816504506825E-01  0.204126126391E+01
  0.589000000000E-01  0.199376548663E+01  0.817098524875E-01  0.817098526165E-01  0.204274631219E+01
  0.599000000000E-01  0.199363033136E+01  0.817702471826E-01  0.817702473145E-01  0.204425617957E+01
  0.609000000000E-01  0.199349404185E+01  0.818316312376E-01  0.818316313724E-01  0.204579078094E+01
  0.619000000000E-01  0.199335660895E+01  0.818940012146E-01  0.818940013524E-01  0.204735003037E+01
  0.629000000000E-01  0.199321802344E+01  0.819573536428E-01  0.819573537837E-01  0.204893384107E+01
  0.639000000000E-01  0.199307827599E+01  0.820216850186E-01  0.820216851626E-01  0.205054212546E+01
  0.649000000000E-01  0.199293735716E+01  0.820869918062E-01  0.820869919533E-01  0.205217479516E+01
  0.659000000000E-01  0.199279525745E+01  0.821532704382E-01  0.821532705885E-01  0.205383176095E+01
  0.669000000000E-01  0.199265196723E+01  0.822205173158E-01  0.822205174695E-01  0.205551293290E+01
  0.679000000000E-01  0.199250747681E+01  0.822887288098E-01  0.822887289668E-01  0.205721822024E+01
  0.689000000000E-01  0.199236177637E+01  0.823579012603E-01  0.823579014207E-01  0.205894753151E+01
  0.699000000000E-01  0.199221485604E+01  0.824280309780E-01  0.824280311420E-01  0.206070077445E+01
  0.709000000000E-01  0.199206670583E+01  0.824991142444E-01  0.824991144119E-01  0.206247785611E+01
  0.719000000000E-01  0.199191731568E+01  0.825711473119E-01  0.825711474830E-01  0.206427868280E+01
  0.729000000000E-01  0.199176667543E+01  0.826441264051E-01  0.826441265799E-01  0.206610316013E+01
  0.739000000000E-01  0.199161477484E+01  0.827180477205E-01  0.827180478991E-01  0.206795119301E+01
  0.749000000000E-01  0.199146160359E+01  0.827929074277E-01  0.827929076101E-01  0.206982268569E+01
  0.759000000000E-01  0.199130715125E+01  0.828687016694E-01  0.828687018557E-01  0.207171754174E+01
  0.769000000000E-01  0.199115140734E+01  0.829454265622E-01  0.829454267525E-01  0.207363566405E+01
  0.779000000000E-01  0.199099436129E+01  0.830230781970E-01  0.830230783914E-01  0.207557695492E+01
  0.789000000000E-01  0.199083600242E+01  0.831016526395E-01  0.831016528381E-01  0.207754131599E+01
  0.799000000000E-01  0.199067632002E+01  0.831811459311E-01  0.831811461338E-01  0.207952864828E+01
  0.809000000000E-01  0.199051530325E+01  0.832615540887E-01  0.832615542958E-01  0.208153885222E+01
  0.819000000000E-01  0.199035294122E+01  0.833428731058E-01  0.833428733173E-01  0.208357182765E+01
  0.829000000000E-01  0.199018922296E+01  0.834250989531E-01  0.834250991691E-01  0.208562747383E+01
  0.839000000000E-01  0.199002413743E+01  0.835082275785E-01  0.835082277990E-01  0.208770568946E+01
  0.849000000000E-01  0.198985767351E+01  0.835922549080E-01  0.835922551331E-01  0.208980637270E+01
  0.859000000000E-01  0.198968981999E+01  0.836771768462E-01  0.836771770762E-01  0.209192942116E+01
  0.869000000000E-01  0.198952056561E+01  0.837629892771E-01  0.837629895118E-01  0.209407473193E+01
  0.879000000000E-01  0.198934989904E+01  0.838496880638E-01  0.838496883035E-01  0.209624220160E+01
  0.889000000000E-01  0.198917780886E+01  0.839372690501E-01  0.839372692948E-01  0.209843172625E+01
  0.899000000000E-01  0.198900428359E+01  0.840257280603E-01  0.840257283101E-01  0.210064320151E+01
  0.909000000000E-01  0.198882931170E+01  0.841150608999E-01  0.841150611550E-01  0.210287652250E+01
  0.919000000000E-01  0.198865288157E+01  0.842052633566E-01  0.842052636170E-01  0.210513158391E+01
  0.929000000000E-01  0.198847498153E+01  0.842963312000E-01  0.842963314658E-01  0.210740828000E+01
  0.939000000000E-01  0.198829559982E+01  0.843882601830E-01  0.843882604544E-01  0.210970650458E+01
  0.949000000000E-01  0.198811472466E+01  0.844810460418E-01  0.844810463188E-01  0.211202615104E+01
  0.959000000000E-01  0.198793234417E+01  0.845746844965E-01  0.845746847793E-01  0.211436711241E+01
  0.969000000000E-01  0.198774844642E+01  0.846691712521E-01  0.846691715408E-01  0.211672928130E+01
  0.979000000000E-01  0.198756301943E+01  0.847645019985E-01  0.847645022931E-01  0.211911254996E+01
  0.989000000000E-01  0.198737605115E+01  0.848606724111E-01  0.848606727119E-01  0.212151681028E+01
  0.999000000000E-01  0.198718752949E+01  0.849576781520E-01  0.849576784589E-01  0.212394195380E+01
  0.100900000000E+00  0.198699744227E+01  0.850555148695E-01  0.850555151828E-01  0.212638787174E+01
  0.101900000000E+00  0.198680577730E+01  0.851541781996E-01  0.851541785194E-01  0.212885445499E+01
  0.102900000000E+00  0.198661252229E+01  0.852536637661E-01  0.852536640926E-01  0.213134159415E+01
  0.103900000000E+00  0.198641766494E+01  0.853539671811E-01  0.853539675144E-01  0.213384917953E+01
  0.104900000000E+00  0.198622119287E+01  0.854550840458E-01  0.854550843860E-01  0.213637710115E+01
  0.105900000000E+00  0.198602309366E+01  0.855570099509E-01  0.855570102981E-01  0.213892524877E+01
  0.106900000000E+00  0.198582335484E+01  0.856597404771E-01  0.856597408315E-01  0.214149351193E+01
  0.107900000000E+00  0.198562196388E+01  0.857632711957E-01  0.857632715574E-01  0.214408177989E+01
  0.108900000000E+00  0.198541890823E+01  0.858675976693E-01  0.858675980385E-01  0.214668994173E+01
  0.109900000000E+00  0.198521417528E+01  0.859727154521E-01  0.859727158290E-01  0.214931788630E+01
  0.110900000000E+00  0.198500775236E+01  0.860786200906E-01  0.860786204753E-01  0.215196550226E+01
  0.111900000000E+00  0.198479962679E+01  0.861853071241E-01  0.861853075169E-01  0.215463267810E+01
  0.112900000000E+00  0.198458978582E+01  0.862927720854E-01  0.862927724863E-01  0.215731930214E+01
  0.113900000000E+00  0.198437821668E+01  0.864010105010E-01  0.864010109103E-01  0.216002526253E+01
  0.114900000000E+00  0.198416490653E+01  0.865100178919E-01  0.865100183097E-01  0.216275044730E+01
  0.115900000000E+00  0.198394984253E+01  0.866197897742E-01  0.866197902007E-01  0.216549474436E+01
  0.116900000000E+00  0.198373301177E+01  0.867303216594E-01  0.867303220948E-01  0.216825804148E+01
  0.117900000000E+00  0.198351440134E+01  0.868416090551E-01  0.868416094996E-01  0.217104022638E+01
  0.118900000000E+00  0.198329399825E+01  0.869536474656E-01  0.869536479193E-01  0.217384118664E+01
  0.119900000000E+00  0.198307178952E+01  0.870664323922E-01  0.870664328555E-01  0.217666080980E+01
  0.120900000000E+00  0.198284776210E+01  0.871799593341E-01  0.871799598071E-01  0.217949898335E+01
  0.121900000000E+00  0.198262190294E+01  0.872942237885E-01  0.872942242714E-01  0.218235559471E+01
  0.122900000000E+00  0.198239419895E+01  0.874092212515E-01  0.874092217446E-01  0.218523053129E+01
  0.123900000000E+00  0.198216463699E+01  0.875249472184E-01  0.875249477219E-01  0.218812368046E+01
  0.124900000000E+00  0.198193320393E+01  0.876413971845E-01  0.876413976986E-01  0.219103492961E+01
  0.125900000000E+00  0.198169988659E+01  0.877585666451E-01  0.877585671701E-01  0.219396416613E+01
  0.126900000000E+00  0.198146467176E+01  0.878764510968E-01  0.878764516329E-01  0.219691127742E+01
  0.127900000000E+00  0.198122754622E+01  0.879950460372E-01  0.879950465846E-01  0.219987615093E+01
  0.128900000000E+00  0.198098849673E+01  0.881143469660E-01  0.881143475251E-01  0.220285867415E+01
  0.129900000000E+00  0.198074751001E+01  0.882343493855E-01  0.882343499564E-01  0.220585873464E+01
  0.130900000000E+00  0.198050457278E+01  0.883550488005E-01  0.883550493837E-01  0.220887622001E+01
  0.131900000000E+00  0.198025967172E+01  0.884764407198E-01  0.884764413154E-01  0.221191101800E+01
  0.132900000000E+00  0.198001279351E+01  0.885985206558E-01  0.885985212642E-01  0.221496301640E+01
  0.133900000000E+00  0.197976392480E+01  0.887212841255E-01  0.887212847470E-01  0.221803210314E+01
  0.134900000000E+00  0.197951305224E+01  0.888447266511E-01  0.888447272859E-01  0.222111816628E+01
  0.135900000000E+00  0.197926016245E+01  0.889688437599E-01  0.889688444084E-01  0.222422109400E+01
  0.136900000000E+00  0.197900524205E+01  0.890936309855E-01  0.890936316480E-01  0.222734077464E+01
  0.137900000000E+00  0.197874827763E+01  0.892190838680E-01  0.892190845448E-01  0.223047709670E+01
  0.138900000000E+00  0.197848925578E+01  0.893451979544E-01  0.893451986459E-01  0.223362994886E+01
  0.139900000000E+00  0.197822816309E+01  0.894719687992E-01  0.894719695058E-01  0.223679921998E+01
  0.140900000000E+00  0.197796498612E+01  0.895993919651E-01  0.895993926871E-01  0.223998479913E+01
  0.141900000000E+00  0.197769971144E+01  0.897274630229E-01  0.897274637607E-01  0.224318657557E+01
  0.142900000000E+00  0.197743232561E+01  0.898561775528E-01  0.898561783068E-01  0.224640443882E+01
  0.143900000000E+00  0.197716281518E+01  0.899855311441E-01  0.899855319146E-01  0.224963827860E+01
  0.144900000000E+00  0.197689116669E+01  0.901155193961E-01  0.901155201836E-01  0.225288798490E+01
  0.145900000000E+00  0.197661736669E+01  0.902461379187E-01  0.902461387236E-01  0.225615344797E+01
  0.146900000000E+00  0.197634140173E+01  0.903773823324E-01  0.903773831552E-01  0.225943455831E+01
  0.147900000000E+00  0.197606325835E+01  0.905092482693E-01  0.905092491103E-01  0.226273120673E+01
  0.148900000000E+00  0.197578292309E+01  0.906417313732E-01  0.906417322330E-01  0.226604328433E+01
  0.149900000000E+00  0.197550038250E+01  0.907748273002E-01  0.907748281791E-01  0.226937068250E+01
  0.150900000000E+00  0.197521562312E+01  0.909085317190E-01  0.909085326175E-01  0.227271329297E+01
  0.151900000000E+00  0.197492863151E+01  0.910428403116E-01  0.910428412304E-01  0.227607100779E+01
  0.152900000000E+00  0.197463939423E+01  0.911777487738E-01  0.911777497133E-01  0.227944371935E+01
  0.153900000000E+00  0.197434789784E+01  0.913132528154E-01  0.913132537760E-01  0.228283132038E+01
  0.154900000000E+00  0.197405412891E+01  0.914493481605E-01  0.914493491428E-01  0.228623370401E+01
  0.155900000000E+00  0.197375807403E+01  0.915860305485E-01  0.915860315532E-01  0.228965076371E+01
  0.156900000000E+00  0.197345971977E+01  0.917232957342E-01  0.917232967617E-01  0.229308239336E+01
  0.157900000000E+00  0.197315905275E+01  0.918611394881E-01  0.918611405390E-01  0.229652848720E+01
  0.158900000000E+00  0.197285605956E+01  0.919995575970E-01  0.919995586719E-01  0.229998893993E+01
  0.159900000000E+00  0.197255072685E+01  0.921385458646E-01  0.921385469642E-01  0.230346364662E+01
  0.160900000000E+00  0.197224304125E+01  0.922781001116E-01  0.922781012365E-01  0.230695250279E+01
  0.161900000000E+00  0.197193298941E+01  0.924182161764E-01  0.924182173271E-01  0.231045540441E+01
  0.162900000000E+00  0.197162055800E+01  0.925588899151E-01  0.925588910925E-01  0.231397224788E+01
  0.163900000000E+00  0.197130573372E+01  0.927001172025E-01  0.927001184072E-01  0.231750293006E+01
  0.164900000000E+00  0.197098850326E+01  0.928418939321E-01  0.928418951647E-01  0.232104734830E+01
  0.165900000000E+00  0.197066885336E+01  0.929842160165E-01  0.929842172779E-01  0.232460540041E+01
  0.166900000000E+00  0.197034677076E+01  0.931270793881E-01  0.931270806789E-01  0.232817698470E+01
  0.167900000000E+00  0.197002224223E+01  0.932704799991E-01  0.932704813202E-01  0.233176199998E+01
  0.168900000000E+00  0.196969525456E+01  0.934144138223E-01  0.934144151744E-01  0.233536034556E+01
  0.169900000000E+00  0.196936579457E+01  0.935588768512E-01  0.935588782351E-01  0.233897192128E+01
  0.170900000000E+00  0.196903384910E+01  0.937038651003E-01  0.937038665169E-01  0.234259662751E+01
  0.171900000000E+00  0.196869940500E+01  0.938493746059E-01  0.938493760560E-01  0.234623436515E+01
  0.172900000000E+00  0.196836244919E+01  0.939954014261E-01  0.939954029107E-01  0.234988503565E+01
  0.173900000000E+00  0.196802296857E+01  0.941419416414E-01  0.941419431613E-01  0.235354854104E+01
  0.174900000000E+00  0.196768095009E+01  0.942889913549E-01  0.942889929110E-01  0.235722478387E+01
  0.175900000000E+00  0.196733638074E+01  0.944365466926E-01  0.944365482860E-01  0.236091366731E+01
  0.176900000000E+00  0.196698924753E+01  0.945846038041E-01  0.945846054357E-01  0.236461509510E+01
  0.177900000000E+00  0.196663953750E+01  0.947331588626E-01  0.947331605334E-01  0.236832897156E+01
  0.178900000000E+00  0.196628723773E+01  0.948822080655E-01  0.948822097765E-01  0.237205520164E+01
  0.179900000000E+00  0.196593233532E+01  0.950317476345E-01  0.950317493869E-01  0.237579369086E+01
  0.180900000000E+00  0.196557481743E+01  0.951817738162E-01  0.951817756111E-01  0.237954434541E+01
  0.181900000000E+00  0.196521467123E+01  0.953322828824E-01  0.953322847208E-01  0.238330707206E+01
  0.182900000000E+00  0.196485188394E+01  0.954832711300E-01  0.954832730132E-01  0.238708177825E+01
  0.183900000000E+00  0.196448644283E+01  0.956347348821E-01  0.956347368113E-01  0.239086837205E+01
  0.184900000000E+00  0.196411833518E+01  0.957866704877E-01  0.957866724641E-01  0.239466676219E+01
  0.185900000000E+00  0.196374754834E+01  0.959390743221E-01  0.959390763470E-01  0.239847685805E+01
  0.186900000000E+00  0.196337406967E+01  0.960919427876E-01  0.960919448622E-01  0.240229856969E+01
  0.187900000000E+00  0.196299788661E+01  0.962452723135E-01  0.962452744392E-01  0.240613180784E+01
  0.188900000000E+00  0.196261898660E+01  0.963990593561E-01  0.963990615344E-01  0.240997648390E+01
  0.189900000000E+00  0.196223735717E+01  0.965533004000E-01  0.965533026321E-01  0.241383251000E+01
  0.190900000000E+00  0.196185298585E+01  0.967079919571E-01  0.967079942446E-01  0.241769979893E+01
  0.191900000000E+00  0.196146586024E+01  0.968631305679E-01  0.968631329124E-01  0.242157826420E+01
  0.192900000000E+00  0.196107596800E+01  0.970187128016E-01  0.970187152044E-01  0.242546782004E+01
  0.193900000000E+00  0.196068329680E+01  0.971747352557E-01  0.971747377186E-01  0.242936838139E+01
  0.194900000000E+00  0.196028783440E+01  0.973311945573E-01  0.973311970818E-01  0.243327986393E+01
  0.195900000000E+00  0.195988956857E+01  0.974880873625E-01  0.974880899504E-01  0.243720218406E+01
  0.196900000000E+00  0.195948848716E+01  0.976454103574E-01  0.976454130103E-01  0.244113525893E+01
  0.197900000000E+00  0.195908457805E+01  0.978031602577E-01  0.978031629775E-01  0.244507900644E+01
  0.198900000000E+00  0.195867782920E+01  0.979613338093E-01  0.979613365978E-01  0.244903334523E+01
  0.199900000000E+00  0.195826822859E+01  0.981199277888E-01  0.981199306479E-01  0.245299819472E+01
  0.200900000000E+00  0.195785576428E+01  0.982789390032E-01  0.982789419348E-01  0.245697347508E+01
  0.201900000000E+00  0.195744042437E+01  0.984383642905E-01  0.984383672966E-01  0.246095910726E+01
  0.202900000000E+00  0.195702219702E+01  0.985982005199E-01  0.985982036026E-01  0.246495501300E+01
  0.203900000000E+00  0.195660107045E+01  0.987584445920E-01  0.987584477533E-01  0.246896111480E+01
  0.204900000000E+00  0.195617703293E+01  0.989190934389E-01  0.989190966810E-01  0.247297733597E+01
  0.205900000000E+00  0.195575007279E+01  0.990801440248E-01  0.990801473500E-01  0.247700360062E+01
  0.206900000000E+00  0.195532017843E+01  0.992415933457E-01  0.992415967563E-01  0.248103983364E+01
  0.207900000000E+00  0.195488733829E+01  0.994034384302E-01  0.994034419285E-01  0.248508596075E+01
  0.208900000000E+00  0.195445154089E+01  0.995656763392E-01  0.995656799277E-01  0.248914190848E+01
  0.209900000000E+00  0.195401277480E+01  0.997283041665E-01  0.997283078476E-01  0.249320760416E+01
  0.210900000000E+00  0.195357102865E+01  0.998913190387E-01  0.998913228151E-01  0.249728297597E+01
  0.211900000000E+00  0.195312629115E+01  0.100054718116E+00  0.100054721990E+00  0.250136795289E+01
  0.212900000000E+00  0.195267855106E+01  0.100218498590E+00  0.100218502565E+00  0.250546246475E+01
  0.213900000000E+00  0.195222779720E+01  0.100382657689E+00  0.100382661767E+00  0.250956644223E+01
  0.214900000000E+00  0.195177401847E+01  0.100547192673E+00  0.100547196857E+00  0.251367981682E+01
  0.215900000000E+00  0.195131720382E+01  0.100712100835E+00  0.100712105129E+00  0.251780252089E+01
  0.216900000000E+00  0.195085734229E+01  0.100877379505E+00  0.100877383911E+00  0.252193448763E+01
  0.217900000000E+00  0.195039442295E+01  0.101043026045E+00  0.101043030566E+00  0.252607565112E+01
  0.218900000000E+00  0.194992843499E+01  0.101209037851E+00  0.101209042491E+00  0.253022594627E+01
  0.219900000000E+00  0.194945936762E+01  0.101375412355E+00  0.101375417118E+00  0.253438530888E+01
  0.220900000000E+00  0.194898721015E+01  0.101542147024E+00  0.101542151912E+00  0.253855367559E+01
  0.221900000000E+00  0.194851195195E+01  0.101709239358E+00  0.101709244374E+00  0.254273098394E+01
  0.222900000000E+00  0.194803358247E+01  0.101876686893E+00  0.101876692042E+00  0.254691717233E+01
  0.223900000000E+00  0.194755209121E+01  0.102044487201E+00  0.102044492487E+00  0.255111218003E+01
  0.224900000000E+00  0.194706746777E+01  0.102212637888E+00  0.102212643314E+00  0.255531594721E+01
  0.225900000000E+00  0.194657970181E+01  0.102381136597E+00  0.102381142167E+00  0.255952841493E+01
  0.226900000000E+00  0.194608878307E+01  0.102549981004E+00  0.102549986723E+00  0.256374952511E+01
  0.227900000000E+00  0.194559470135E+01  0.102719168824E+00  0.102719174695E+00  0.256797922060E+01
  0.228900000000E+00  0.194509744653E+01  0.102888697805E+00  0.102888703832E+00  0.257221744512E+01
  0.229900000000E+00  0.194459700860E+01  0.103058565732E+00  0.103058571920E+00  0.257646414329E+01
  0.230900000000E+00  0.194409337757E+01  0.103228770426E+00  0.103228776780E+00  0.258071926064E+01
  0.231900000000E+00  0.194358654358E+01  0.103399309744E+00  0.103399316269E+00  0.258498274360E+01
  0.232900000000E+00  0.194307649680E+01  0.103570181580E+00  0.103570188280E+00  0.258925453951E+01
  0.233900000000E+00  0.194256322753E+01  0.103741383864E+00  0.103741390744E+00  0.259353459661E+01
  0.234900000000E+00  0.194204672610E+01  0.103912914562E+00  0.103912921627E+00  0.259782286405E+01
  0.235900000000E+00  0.194152698296E+01  0.104084771676E+00  0.104084778932E+00  0.260211929190E+01
  0.236900000000E+00  0.194100398861E+01  0.104256953246E+00  0.104256960698E+00  0.260642383115E+01
  0.237900000000E+00  0.194047773365E+01  0.104429457348E+00  0.104429465001E+00  0.261073643369E+01
  0.238900000000E+00  0.193994820876E+01  0.104602282094E+00  0.104602289955E+00  0.261505705235E+01
  0.239900000000E+00  0.193941540470E+01  0.104775425635E+00  0.104775433709E+00  0.261938564086E+01
  0.240900000000E+00  0.193887931230E+01  0.104948886156E+00  0.104948894449E+00  0.262372215389E+01
  0.241900000000E+00  0.193833992250E+01  0.105122661881E+00  0.105122670400E+00  0.262806654702E+01
  0.242900000000E+00  0.193779722629E+01  0.105296751070E+00  0.105296759822E+00  0.263241877676E+01
  0.243900000000E+00  0.193725121479E+01  0.105471152022E+00  0.105471161012E+00  0.263677880055E+01
  0.244900000000E+00  0.193670187915E+01  0.105645863070E+00  0.105645872306E+00  0.264114657675E+01
  0.245900000000E+00  0.193614921066E+01  0.105820882586E+00  0.105820892074E+00  0.264552206465E+01
  0.246900000000E+00  0.193559320066E+01  0.105996208979E+00  0.105996218727E+00  0.264990522447E+01
  0.247900000000E+00  0.193503384058E+01  0.106171840695E+00  0.106171850711E+00  0.265429601736E+01
  0.248900000000E+00  0.193447112195E+01  0.106347776217E+00  0.106347786508E+00  0.265869440542E+01
  0.249900000000E+00  0.193390503639E+01  0.106524014065E+00  0.106524024640E+00  0.266310035164E+01
  0.250900000000E+00  0.193333557560E+01  0.106700552799E+00  0.106700563664E+00  0.266751381997E+01
  0.251900000000E+00  0.193276273136E+01  0.106877391012E+00  0.106877402177E+00  0.267193477529E+01
  0.252900000000E+00  0.193218649555E+01  0.107054527336E+00  0.107054538810E+00  0.267636318341E+01
  0.253900000000E+00  0.193160686014E+01  0.107231960443E+00  0.107231972233E+00  0.268079901107E+01
  0.254900000000E+00  0.193102381719E+01  0.107409689037E+00  0.107409701154E+00  0.268524222593E+01
  0.255900000000E+00  0.193043735885E+01  0.107587711865E+00  0.107587724317E+00  0.268969279662E+01
  0.256900000000E+00  0.192984747735E+01  0.107766027706E+00  0.107766040504E+00  0.269415069265E+01
  0.257900000000E+00  0.192925416503E+01  0.107944635380E+00  0.107944648533E+00  0.269861588449E+01
  0.258900000000E+00  0.192865741432E+01  0.108123533742E+00  0.108123547262E+00  0.270308834356E+01
  0.259900000000E+00  0.192805721771E+01  0.108302721687E+00  0.108302735583E+00  0.270756804217E+01
  0.260900000000E+00  0.192745356784E+01  0.108482198143E+00  0.108482212426E+00  0.271205495357E+01
  0.261900000000E+00  0.192684645738E+01  0.108661962079E+00  0.108661976761E+00  0.271654905197E+01
  0.262900000000E+00  0.192623587915E+01  0.108842012499E+00  0.108842027591E+00  0.272105031247E+01
  0.263900000000E+00  0.192562182602E+01  0.109022348444E+00  0.109022363959E+00  0.272555871111E+01
  0.264900000000E+00  0.192500429097E+01  0.109202968994E+00  0.109202984943E+00  0.273007422486E+01
  0.265900000000E+00  0.192438326710E+01  0.109383873264E+00  0.109383889660E+00  0.273459683160E+01
  0.266900000000E+00  0.192375874755E+01  0.109565060406E+00  0.109565077263E+00  0.273912651016E+01
  0.267900000000E+00  0.192313072561E+01  0.109746529610E+00  0.109746546940E+00  0.274366324026E+01
  0.268900000000E+00  0.192249919464E+01  0.109928280102E+00  0.109928297919E+00  0.274820700255E+01
  0.269900000000E+00  0.192186414809E+01  0.110110311144E+00  0.110110329464E+00  0.275275777861E+01
  0.270900000000E+00  0.192122557951E+01  0.110292622037E+00  0.110292640872E+00  0.275731555093E+01
  0.271900000000E+00  0.192058348257E+01  0.110475212116E+00  0.110475231483E+00  0.276188030289E+01
  0.272900000000E+00  0.191993785100E+01  0.110658080753E+00  0.110658100667E+00  0.276645201882E+01
  0.273900000000E+00  0.191928867865E+01  0.110841227357E+00  0.110841247834E+00  0.277103068394E+01
